target	alpha	l1	term	selected	full_svd	enet	refit_svd
xptar	0.0001	0.1	02310	False	-153184.23752571133	-0.0	0.0
xptar	0.0001	0.1	10410	False	5038.741110163567	-0.0	0.0
xptar	0.0001	0.1	01410	True	-3505.6670885604535	146.61097593639118	1476.3109967885032
xptar	0.0001	0.1	00510	False	12205.221134352643	-0.0	0.0
xptar	0.0001	0.1	40020	True	22973.83582472159	-1518.137140403553	-687.6824993495167
xptar	0.0001	0.1	31020	True	-491174.01705205976	1500.289401779174	12968.702887206513
xptar	0.0001	0.1	22020	False	2569349.688505943	0.0	0.0
xptar	0.0001	0.1	13020	False	6697581.452331317	-0.0	0.0
xptar	0.0001	0.1	04020	True	-53916049.252995566	3368074.613990365	-4902264.482981929
xptar	0.0001	0.1	30120	False	-53439.4677800922	0.0	0.0
xptar	0.0001	0.1	21120	False	627856.1167435461	-0.0	0.0
xptar	0.0001	0.1	12120	False	-3746070.674265056	-0.0	0.0
xptar	0.0001	0.1	03120	False	8876966.858842794	-0.0	0.0
xptar	0.0001	0.1	20220	False	67520.22867963581	-0.0	0.0
xptar	0.0001	0.1	11220	False	626889.1225970171	0.0	0.0
xptar	0.0001	0.1	02220	False	-934668.6250643546	-0.0	0.0
xptar	0.0001	0.1	10320	False	-115048.34662602733	0.0	0.0
xptar	0.0001	0.1	01320	True	-570815.1188611466	13207.628605134789	-61012.38080730228
xptar	0.0001	0.1	00420	False	-191936.17894271642	0.0	0.0
xptar	0.0001	0.1	30030	False	163705.6594378918	0.0	0.0
xptar	0.0001	0.1	21030	True	-1774672.7161775508	-158559.76308968876	-425330.5836426671
xptar	0.0001	0.1	12030	False	-3783680.734486641	-0.0	0.0
xptar	0.0001	0.1	03030	True	74019769.46115278	4286424.8097103825	53464680.257817864
xptar	0.0001	0.1	20130	False	-616805.5350024881	-0.0	0.0
xptar	0.0001	0.1	11130	False	-10132134.715461828	0.0	0.0
xptar	0.0001	0.1	02130	False	49321394.23390278	-0.0	0.0
xptar	0.0001	0.1	10230	False	1354404.4741135822	0.0	0.0
xptar	0.0001	0.1	01230	False	8882706.944051862	0.0	0.0
xptar	0.0001	0.1	00330	False	1372312.742536809	0.0	0.0
xptar	0.0001	0.1	20040	False	-38208.75020793834	-0.0	0.0
xptar	0.0001	0.1	11040	False	66543294.84154098	-0.0	0.0
xptar	0.0001	0.1	02040	False	-312873764.75073814	-0.0	0.0
xptar	0.0001	0.1	10140	False	-11934939.16047853	0.0	0.0
xptar	0.0001	0.1	01140	False	-18039413.65280953	0.0	0.0
xptar	0.0001	0.1	00240	True	-17634434.984428223	21615.367405667643	-1020377.6279614805
xptar	0.0001	0.1	10050	False	41315276.8349747	-0.0	0.0
xptar	0.0001	0.1	01050	True	-77380383.70119004	-8242263.016526975	19600953.299798135
xptar	0.0001	0.1	00150	True	185320615.56800023	629135.397567019	9782664.382464435
xptar	0.0001	0.1	00060	False	-619503955.044697	0.0	0.0
xptar	3e-05	0.1	00000	True	0.0012166348670744288	0.0014072391955212182	0.0011949451191315128
xptar	3e-05	0.1	10000	True	0.3270416309578816	0.3381460790032615	0.33278025463146393
xptar	3e-05	0.1	01000	True	-2.972301211787427	-3.076648194436312	-3.0143549957272064
xptar	3e-05	0.1	00100	True	-0.001568221376523419	0.007081486945886518	-0.0006885691325158406
xptar	3e-05	0.1	00010	True	0.12402048712753178	0.09408860497723429	0.13180800450392122
xptar	3e-05	0.1	20000	True	-0.27582443848462923	-0.3885170928874222	-0.26643864506300013
xptar	3e-05	0.1	11000	True	1.783378640254833	2.9915427444297245	1.5978997885269788
xptar	3e-05	0.1	02000	True	7.167346752994937	4.826763561254654	8.134064433396802
xptar	3e-05	0.1	10100	True	-0.06975852269026284	-0.45775854729094234	-0.17155055572460734
xptar	3e-05	0.1	01100	True	0.7486090565929219	3.064462083042447	1.5339632512578856
xptar	3e-05	0.1	00200	True	-0.1406585833669046	-0.1570507876410333	-0.23589341545525433
xptar	3e-05	0.1	10010	True	-0.2688556505555962	1.471641543975978	0.20616330965551227
xptar	3e-05	0.1	01010	True	3.255182752818057	-6.662147668283426	-0.7385967863253451
xptar	3e-05	0.1	00110	True	0.16235504736725032	0.3477738779803667	-0.01514823823565788
xptar	3e-05	0.1	00020	True	-5.9166191778952255	-1.5449322925456552	0.2761719087941015
xptar	3e-05	0.1	30000	True	1.410678033698487	1.0243878063106622	0.8915362380507613
xptar	3e-05	0.1	21000	True	-28.692748390748996	-14.068201790771269	-17.630728379553176
xptar	3e-05	0.1	12000	True	204.18044596232022	44.46458819496752	121.06167651550024
xptar	3e-05	0.1	03000	True	-547.2780505371923	5.201539557017095	-328.77486166732325
xptar	3e-05	0.1	20100	True	2.516542158260356	2.3465995217449307	2.740787724859294
xptar	3e-05	0.1	11100	True	-25.580126071770096	-13.769147889836399	-27.117232010656547
xptar	3e-05	0.1	02100	True	23.818233932559398	-53.138570012208255	18.352279753726762
xptar	3e-05	0.1	10200	True	0.7084617872545684	0.8013096048257798	1.1610301298163206
xptar	3e-05	0.1	01200	True	-0.05775760003498437	-1.1350815170946715	-0.7354650466697996
xptar	3e-05	0.1	00300	True	0.9738303153896004	1.843876630208644	1.3319326538548995
xptar	3e-05	0.1	20010	True	-6.661257820467809	-20.483113375728898	-13.078977014082765
xptar	3e-05	0.1	11010	True	81.17390115647814	144.71622878811368	156.25273047378747
xptar	3e-05	0.1	02010	True	-41.58107263907585	133.2408151920741	-231.32850600761276
xptar	3e-05	0.1	10110	True	-39.11473252622216	-15.389814339760647	-26.68585672349975
xptar	3e-05	0.1	01110	True	183.3575572421637	29.08877153695972	70.38388568348167
xptar	3e-05	0.1	00210	True	2.242859384581595	-1.0114998805170907	-0.9507764436654674
xptar	3e-05	0.1	10020	True	241.76339931415725	46.89745492075804	75.26911710659815
xptar	3e-05	0.1	01020	True	-1973.125190350403	-423.4388378253737	-783.3019108327917
xptar	3e-05	0.1	00120	False	-62.270388835090266	0.0	0.0
xptar	3e-05	0.1	00030	True	281.0670096448477	52.525176319277705	-118.89717711066066
xptar	3e-05	0.1	40000	True	-8.25587732801375	-2.348404846505232	-8.041050175630739
xptar	3e-05	0.1	31000	True	180.62778221245125	28.870394437661098	180.0274335774732
xptar	3e-05	0.1	22000	True	-1352.6751391046453	7.325566545662558	-1436.6679526984403
xptar	3e-05	0.1	13000	True	3709.5754693808635	-741.1704312196086	4702.022436757001
xptar	3e-05	0.1	04000	True	-1532.9055926085819	487.3465087987924	-4769.669219523227
xptar	3e-05	0.1	30100	True	-24.45277494182722	-3.7982828597442606	-22.29923488160195
xptar	3e-05	0.1	21100	True	417.9349301715606	21.200389688866284	385.6198973047717
xptar	3e-05	0.1	12100	True	-2468.4885150290525	84.22242039632297	-2276.6605165966694
xptar	3e-05	0.1	03100	True	5647.006580028467	251.3809081586982	5008.869049036425
xptar	3e-05	0.1	20200	True	-7.365234041096421	-2.541884477693661	-0.8257855333802734
xptar	3e-05	0.1	11200	True	39.50169957625716	27.980690701142098	-9.196726532406426
xptar	3e-05	0.1	02200	True	99.66300933094539	-54.7175740313966	198.76673878022223
xptar	3e-05	0.1	10300	True	-35.149110579197526	-9.847962068761273	-13.960122708448907
xptar	3e-05	0.1	01300	True	203.11004554505197	28.26306710313413	57.88529425145241
xptar	3e-05	0.1	00400	False	10.176363325247333	0.0	0.0
xptar	3e-05	0.1	30010	True	149.73674976825478	62.92959482218149	139.89860674963575
xptar	3e-05	0.1	21010	True	-2088.099948083449	-361.97178234082617	-1959.653250243048
xptar	3e-05	0.1	12010	True	9689.746601363153	-1820.0854503675705	9176.013350351144
xptar	3e-05	0.1	03010	True	-23669.813034289375	652.8937411129778	-21752.3152127522
xptar	3e-05	0.1	20110	True	80.36883637485282	17.833439204798697	103.85732478717735
xptar	3e-05	0.1	11110	True	196.7810497904371	157.24725558798153	-1025.4897597403244
xptar	3e-05	0.1	02110	True	-3431.891867734165	-985.1287786573725	3672.8527469620904
xptar	3e-05	0.1	10210	False	495.4010215719571	0.0	0.0
xptar	3e-05	0.1	01210	True	-3387.129496436377	389.9172961165561	115.37799227718293
xptar	3e-05	0.1	00310	True	-139.95807324172867	13.49801014018614	19.3445965546806
xptar	3e-05	0.1	20020	True	-170.779716437596	-14.333231399213982	-679.6745201186887
xptar	3e-05	0.1	11020	True	-6066.810648353022	-849.8070745058965	4867.565909778422
xptar	3e-05	0.1	02020	True	35965.97729500084	-4668.281443801028	-21140.621738744187
xptar	3e-05	0.1	10120	True	-2783.0138477722826	651.6053651770804	824.240565839384
xptar	3e-05	0.1	01120	False	25654.21310541485	0.0	0.0
xptar	3e-05	0.1	00220	False	-47.270255566263266	0.0	0.0
xptar	3e-05	0.1	10030	False	5358.768673106172	-0.0	0.0
xptar	3e-05	0.1	01030	True	-61328.05700823165	-8470.826936943706	-14500.37546480925
xptar	3e-05	0.1	00130	False	-12979.54170977408	0.0	0.0
xptar	3e-05	0.1	00040	False	115785.93945489712	-0.0	0.0
xptar	3e-05	0.1	50000	True	23.544493543684737	5.577659540908769	33.16373579465905
xptar	3e-05	0.1	41000	True	-453.85879843768174	-65.4915456354809	-766.3603621773301
xptar	3e-05	0.1	32000	True	1410.4848657125358	-143.73897004064884	5619.878134977415
xptar	3e-05	0.1	23000	True	22935.656077823864	1656.3299282019532	-6867.387378099522
xptar	3e-05	0.1	14000	True	-191037.56313610924	19921.372532181653	-78104.18820420648
xptar	3e-05	0.1	05000	True	423535.87368951255	-112954.09540935459	238577.772320588
xptar	3e-05	0.1	40100	True	62.04304532718192	3.5179178075131885	51.390495862831216
