rungroup	entry	reason	protected	quality	old_sample	sample
rg02_theta15p195_foil0	98530	geometry_blocked	True	0	2	2
rg02_theta15p195_foil0	103359	geometry_blocked	True	0	2	2
rg02_theta15p195_foil0	124717	geometry_blocked	True	0	2	2
rg02_theta15p195_foil0	127813	geometry_blocked	True	0	2	2
rg02_theta15p195_foil0	165746	geometry_blocked	False	0	0	0
rg02_theta15p195_foil0	196423	geometry_blocked	False	0	0	0
rg02_theta15p195_foil0	197909	geometry_blocked	False	0	0	0
rg02_theta15p195_foil0	227316	geometry_blocked	False	0	0	0
rg02_theta15p195_foil0	232484	geometry_blocked	False	0	0	0
rg02_theta15p195_foil0	233920	geometry_blocked	False	0	0	0
rg02_theta15p195_foil0	237716	geometry_blocked	False	0	0	0
rg02_theta15p195_foil0	252745	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	5723	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	8872	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	12769	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	21227	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	22176	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	25111	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	25461	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	31689	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	31903	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	35271	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	36947	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	47916	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	48129	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	50024	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	50229	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	50290	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	54645	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	57061	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	64021	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	66380	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	67577	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	69070	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	71802	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	72743	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	75187	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	79404	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	80339	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	81723	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	82589	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	83691	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	85274	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	89101	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	89393	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	89481	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	90100	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	94475	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	96197	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	96521	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	97788	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	99008	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	101660	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	101876	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	102619	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	104491	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	112921	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	113405	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	117087	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	117286	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	125397	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	125600	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	126779	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	128137	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	133340	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	137466	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	137473	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	142135	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	142393	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	142991	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	148105	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	148868	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	149752	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	150485	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	153167	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	153415	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	153735	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	154541	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	157901	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	161013	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	163266	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	165865	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	165967	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	167060	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	167158	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	168141	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	172301	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	176288	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	177365	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	182295	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	184553	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	187025	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	189024	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	190667	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	193681	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	201097	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	202407	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	208795	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	212983	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	215604	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	216827	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	219143	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	220063	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	223285	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	225643	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	227601	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	228226	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	234790	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	235088	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	235415	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	238160	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	241809	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	243487	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	245562	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	246587	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	265824	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	272904	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	273533	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	275839	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	277482	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	277655	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	278081	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	278476	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	279264	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	280928	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	288411	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	293499	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	293556	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	295590	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	296341	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	298841	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	298877	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	299602	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	300193	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	301366	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	307409	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	311747	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	312456	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	313971	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	315842	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	315925	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	317515	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	329347	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	330097	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	332637	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	342341	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	344192	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	354431	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	355561	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	358853	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	359815	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	367075	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	370546	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	373770	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	375912	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	414220	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	418897	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	425045	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	427225	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	432337	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	435930	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	436396	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	439389	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	441802	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	447053	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	447234	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	450286	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	450386	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	451887	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	454884	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	469584	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	471003	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	476079	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	476650	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	481797	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	482734	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	492360	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	492907	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	495587	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	497336	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	497861	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	502152	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	509961	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	513084	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	517121	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	518596	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	527239	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	533229	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	533325	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	534255	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	538487	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	539038	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	539601	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	540168	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	540229	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	541771	geometry_blocked	False	0	0	0
rg03_theta12p490_foilpm8	546197	geometry_blocked	True	0	2	2
rg03_theta12p490_foilpm8	547673	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	5439	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	8814	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	11767	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	12279	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	14489	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	28362	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	35532	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	52114	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	60366	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	61832	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	69207	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	75405	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	79026	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	80238	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	88061	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	96164	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	104453	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	105864	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	117337	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	122004	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	128878	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	137494	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	139285	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	162453	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	165335	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	195345	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	195716	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	232679	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	233150	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	238230	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	238845	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	246656	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	251137	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	269308	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	272625	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	299853	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	315925	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	319111	geometry_blocked	True	0	2	2
rg04_theta15p195_foilpm3	330581	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	332738	geometry_blocked	False	0	0	0
rg04_theta15p195_foilpm3	332907	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	1783	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	5003	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	6089	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	7807	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	12524	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	14843	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	20610	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	23678	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	25104	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	25169	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	28716	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	31267	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	33789	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	36989	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	37462	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	37773	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	39052	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	40338	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	43534	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	44484	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	47190	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	47505	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	48120	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	50464	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	52714	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	53040	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	59177	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	59226	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	62072	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	62697	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	62805	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	62929	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	66036	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	66585	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	69283	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	71862	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	74990	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	78547	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	78845	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	82618	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	84832	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	88990	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	91036	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	91065	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	91726	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	92309	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	94486	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	96154	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	96577	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	96780	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	98389	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	99929	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	103222	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	103883	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	114141	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	120184	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	122339	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	132174	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	133297	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	135780	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	143993	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	152068	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	153489	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	156011	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	158541	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	160261	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	160362	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	162759	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	166247	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	170908	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	171025	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	176190	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	177103	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	177456	geometry_blocked	True	0	2	2
rg05_theta12p495_foilpm3	180053	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	188845	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	191042	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	197300	geometry_blocked	False	0	0	0
rg05_theta12p495_foilpm3	197799	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	39	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	2248	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	17331	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	20515	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	20592	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	32588	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	54522	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	66564	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	69627	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	72049	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	74059	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	86402	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	86596	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	88511	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	89231	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	90016	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	105593	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	108654	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	126924	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	128918	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	136820	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	158503	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	158727	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	159241	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	161493	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	167788	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	168661	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	169628	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	171340	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	182184	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	195588	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	196157	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	200484	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	211826	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	216344	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	227050	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	230767	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	238411	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	243921	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	253578	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	262903	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	263463	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	266624	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	286023	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	296722	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	312372	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	330767	geometry_blocked	True	0	2	2
rg06_theta15p195_foilpm8	338296	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	343530	geometry_blocked	False	0	0	0
rg06_theta15p195_foilpm8	344809	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	355	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	1417	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	1829	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	5339	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	6652	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	7565	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	9823	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	13170	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	17044	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	18888	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	22350	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	25291	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	28251	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	29698	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	35508	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	36085	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	42324	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	42931	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	44520	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	44862	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	53736	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	55520	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	56269	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	67047	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	69843	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	74822	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	74907	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	77275	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	78084	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	78865	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	79225	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	79305	geometry_blocked	True	0	2	2
