rungroup	zfoil_cm	population	low_cm	high_cm	count
rg02_theta15p195_foil0	0.0	out_of_core	-0.4680278095889859	-0.4599298617020894	18
rg02_theta15p195_foil0	0.0	out_of_core	-0.4599298617020894	-0.45183191381519283	23
rg02_theta15p195_foil0	0.0	out_of_core	-0.45183191381519283	-0.4437339659282963	20
rg02_theta15p195_foil0	0.0	out_of_core	-0.4437339659282963	-0.43563601804139973	23
rg02_theta15p195_foil0	0.0	out_of_core	-0.43563601804139973	-0.42753807015450324	39
rg02_theta15p195_foil0	0.0	out_of_core	-0.42753807015450324	-0.4194401222676067	47
rg02_theta15p195_foil0	0.0	out_of_core	-0.4194401222676067	-0.4113421743807102	51
rg02_theta15p195_foil0	0.0	out_of_core	-0.4113421743807102	-0.40324422649381364	40
rg02_theta15p195_foil0	0.0	out_of_core	-0.40324422649381364	-0.3951462786069171	62
rg02_theta15p195_foil0	0.0	out_of_core	-0.3951462786069171	-0.38704833072002054	74
rg02_theta15p195_foil0	0.0	out_of_core	-0.38704833072002054	-0.378950382833124	59
rg02_theta15p195_foil0	0.0	out_of_core	-0.378950382833124	-0.3708524349462275	80
rg02_theta15p195_foil0	0.0	out_of_core	-0.3708524349462275	-0.36275448705933094	75
rg02_theta15p195_foil0	0.0	out_of_core	-0.36275448705933094	-0.35465653917243445	75
rg02_theta15p195_foil0	0.0	out_of_core	-0.35465653917243445	-0.3465585912855379	76
rg02_theta15p195_foil0	0.0	out_of_core	-0.3465585912855379	-0.33846064339864135	69
rg02_theta15p195_foil0	0.0	out_of_core	-0.33846064339864135	-0.3303626955117448	92
rg02_theta15p195_foil0	0.0	out_of_core	-0.3303626955117448	-0.3222647476248483	98
rg02_theta15p195_foil0	0.0	out_of_core	-0.3222647476248483	-0.31416679973795175	87
rg02_theta15p195_foil0	0.0	out_of_core	-0.31416679973795175	-0.30606885185105526	81
rg02_theta15p195_foil0	0.0	out_of_core	-0.30606885185105526	-0.2979709039641587	88
rg02_theta15p195_foil0	0.0	out_of_core	-0.2979709039641587	-0.28987295607726216	93
rg02_theta15p195_foil0	0.0	out_of_core	-0.28987295607726216	-0.2817750081903656	90
rg02_theta15p195_foil0	0.0	out_of_core	-0.2817750081903656	-0.2736770603034691	109
rg02_theta15p195_foil0	0.0	out_of_core	-0.2736770603034691	-0.26557911241657256	121
rg02_theta15p195_foil0	0.0	out_of_core	-0.26557911241657256	-0.257481164529676	122
rg02_theta15p195_foil0	0.0	out_of_core	-0.257481164529676	-0.24938321664277951	100
rg02_theta15p195_foil0	0.0	out_of_core	-0.24938321664277951	-0.24128526875588296	96
rg02_theta15p195_foil0	0.0	out_of_core	-0.24128526875588296	-0.23318732086898641	94
rg02_theta15p195_foil0	0.0	out_of_core	-0.23318732086898641	-0.22508937298208986	99
rg02_theta15p195_foil0	0.0	out_of_core	-0.22508937298208986	-0.21699142509519337	90
rg02_theta15p195_foil0	0.0	out_of_core	-0.21699142509519337	-0.20889347720829682	98
rg02_theta15p195_foil0	0.0	out_of_core	-0.20889347720829682	-0.20079552932140027	107
rg02_theta15p195_foil0	0.0	out_of_core	-0.20079552932140027	-0.19269758143450377	96
rg02_theta15p195_foil0	0.0	out_of_core	-0.19269758143450377	-0.18459963354760722	98
rg02_theta15p195_foil0	0.0	out_of_core	-0.18459963354760722	-0.17650168566071067	103
rg02_theta15p195_foil0	0.0	out_of_core	-0.17650168566071067	-0.16840373777381418	86
rg02_theta15p195_foil0	0.0	out_of_core	-0.16840373777381418	-0.16030578988691763	97
rg02_theta15p195_foil0	0.0	out_of_core	-0.16030578988691763	-0.15220784200002108	101
rg02_theta15p195_foil0	0.0	out_of_core	-0.15220784200002108	-0.14410989411312458	90
rg02_theta15p195_foil0	0.0	out_of_core	-0.14410989411312458	-0.13601194622622803	96
rg02_theta15p195_foil0	0.0	out_of_core	-0.13601194622622803	-0.12791399833933148	73
rg02_theta15p195_foil0	0.0	out_of_core	-0.12791399833933148	-0.11981605045243499	69
rg02_theta15p195_foil0	0.0	out_of_core	-0.11981605045243499	-0.11171810256553844	73
rg02_theta15p195_foil0	0.0	out_of_core	-0.11171810256553844	-0.10362015467864188	88
rg02_theta15p195_foil0	0.0	out_of_core	-0.10362015467864188	-0.09552220679174539	92
rg02_theta15p195_foil0	0.0	out_of_core	-0.09552220679174539	-0.08742425890484884	90
rg02_theta15p195_foil0	0.0	out_of_core	-0.08742425890484884	-0.07932631101795229	80
rg02_theta15p195_foil0	0.0	out_of_core	-0.07932631101795229	-0.07122836313105574	83
rg02_theta15p195_foil0	0.0	out_of_core	-0.07122836313105574	-0.06313041524415924	89
rg02_theta15p195_foil0	0.0	out_of_core	-0.06313041524415924	-0.05503246735726269	62
rg02_theta15p195_foil0	0.0	out_of_core	-0.05503246735726269	-0.0469345194703662	83
rg02_theta15p195_foil0	0.0	out_of_core	-0.0469345194703662	-0.03883657158346965	86
rg02_theta15p195_foil0	0.0	out_of_core	-0.03883657158346965	-0.030738623696573097	71
rg02_theta15p195_foil0	0.0	out_of_core	-0.030738623696573097	-0.022640675809676547	69
rg02_theta15p195_foil0	0.0	out_of_core	-0.022640675809676547	-0.014542727922779997	62
rg02_theta15p195_foil0	0.0	out_of_core	-0.014542727922779997	-0.006444780035883446	47
rg02_theta15p195_foil0	0.0	out_of_core	-0.006444780035883446	0.0016531678510129932	66
rg02_theta15p195_foil0	0.0	out_of_core	0.0016531678510129932	0.009751115737909544	38
rg02_theta15p195_foil0	0.0	out_of_core	0.009751115737909544	0.017849063624806094	39
rg02_theta15p195_foil0	0.0	out_of_core	0.017849063624806094	0.025947011511702645	29
rg02_theta15p195_foil0	0.0	out_of_core	0.025947011511702645	0.034044959398599195	29
rg02_theta15p195_foil0	0.0	out_of_core	0.034044959398599195	0.042142907285495745	34
rg02_theta15p195_foil0	0.0	out_of_core	0.042142907285495745	0.050240855172392185	23
rg02_theta15p195_foil0	0.0	out_of_core	0.050240855172392185	0.058338803059288735	31
rg02_theta15p195_foil0	0.0	out_of_core	0.058338803059288735	0.06643675094618529	27
rg02_theta15p195_foil0	0.0	out_of_core	0.06643675094618529	0.07453469883308184	25
rg02_theta15p195_foil0	0.0	out_of_core	0.07453469883308184	0.08263264671997839	20
rg02_theta15p195_foil0	0.0	out_of_core	0.08263264671997839	0.09073059460687494	19
rg02_theta15p195_foil0	0.0	out_of_core	0.09073059460687494	0.09882854249377149	25
rg02_theta15p195_foil0	0.0	out_of_core	0.09882854249377149	0.10692649038066793	26
rg02_theta15p195_foil0	0.0	out_of_core	0.10692649038066793	0.11502443826756448	21
rg02_theta15p195_foil0	0.0	out_of_core	0.11502443826756448	0.12312238615446103	24
rg02_theta15p195_foil0	0.0	out_of_core	0.12312238615446103	0.13122033404135758	11
rg02_theta15p195_foil0	0.0	out_of_core	0.13122033404135758	0.13931828192825413	19
rg02_theta15p195_foil0	0.0	out_of_core	0.13931828192825413	0.14741622981515068	11
rg02_theta15p195_foil0	0.0	out_of_core	0.14741622981515068	0.15551417770204712	11
rg02_theta15p195_foil0	0.0	out_of_core	0.15551417770204712	0.16361212558894367	15
rg02_theta15p195_foil0	0.0	out_of_core	0.16361212558894367	0.17171007347584022	7
rg02_theta15p195_foil0	0.0	out_of_core	0.17171007347584022	0.17980802136273677	10
rg02_theta15p195_foil0	0.0	out_of_core	0.17980802136273677	0.18790596924963332	16
rg02_theta15p195_foil0	0.0	out_of_core	0.18790596924963332	0.19600391713652987	10
rg02_theta15p195_foil0	0.0	out_of_core	0.19600391713652987	0.2041018650234263	6
rg02_theta15p195_foil0	0.0	out_of_core	0.2041018650234263	0.21219981291032286	6
rg02_theta15p195_foil0	0.0	out_of_core	0.21219981291032286	0.2202977607972194	2
rg02_theta15p195_foil0	0.0	out_of_core	0.2202977607972194	0.22839570868411596	5
rg02_theta15p195_foil0	0.0	out_of_core	0.22839570868411596	0.2364936565710125	1
rg02_theta15p195_foil0	0.0	out_of_core	0.2364936565710125	0.24459160445790906	1
rg02_theta15p195_foil0	0.0	out_of_core	0.24459160445790906	0.2526895523448056	0
rg02_theta15p195_foil0	0.0	out_of_core	0.2526895523448056	0.26078750023170216	0
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.221595587829993	-2.2100882130381976	0
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.2100882130381976	-2.1985808382464023	1
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.1985808382464023	-2.1870734634546074	4
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.1870734634546074	-2.175566088662812	6
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.175566088662812	-2.164058713871017	6
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.164058713871017	-2.1525513390792215	10
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.1525513390792215	-2.141043964287426	14
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.141043964287426	-2.1295365894956313	16
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.1295365894956313	-2.118029214703836	20
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.118029214703836	-2.1065218399120407	20
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.1065218399120407	-2.0950144651202454	24
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.0950144651202454	-2.0835070903284505	41
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.0835070903284505	-2.071999715536655	46
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.071999715536655	-2.06049234074486	40
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.06049234074486	-2.0489849659530646	51
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.0489849659530646	-2.0374775911612693	68
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.0374775911612693	-2.0259702163694744	106
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.0259702163694744	-2.014462841577679	104
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.014462841577679	-2.0029554667858838	143
rg03_theta12p490_foilpm8	-8.0	dense_half	-2.0029554667858838	-1.9914480919940885	161
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.9914480919940885	-1.9799407172022934	155
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.9799407172022934	-1.968433342410498	197
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.968433342410498	-1.956925967618703	215
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.956925967618703	-1.9454185928269077	231
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.9454185928269077	-1.9339112180351123	232
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.9339112180351123	-1.9224038432433173	252
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.9224038432433173	-1.9108964684515222	289
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.9108964684515222	-1.8993890936597269	281
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.8993890936597269	-1.8878817188679315	316
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.8878817188679315	-1.8763743440761365	365
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.8763743440761365	-1.8648669692843411	348
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.8648669692843411	-1.853359594492546	387
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.853359594492546	-1.8418522197007507	405
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.8418522197007507	-1.8303448449089554	416
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.8303448449089554	-1.8188374701171603	435
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.8188374701171603	-1.807330095325365	471
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.807330095325365	-1.79582272053357	470
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.79582272053357	-1.7843153457417746	492
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.7843153457417746	-1.7728079709499793	529
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.7728079709499793	-1.7613005961581842	516
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.7613005961581842	-1.749793221366389	493
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.749793221366389	-1.7382858465745938	490
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.7382858465745938	-1.7267784717827985	563
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.7267784717827985	-1.7152710969910032	491
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.7152710969910032	-1.7037637221992081	516
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.7037637221992081	-1.692256347407413	483
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.692256347407413	-1.6807489726156177	502
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.6807489726156177	-1.6692415978238224	486
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.6692415978238224	-1.657734223032027	471
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.657734223032027	-1.646226848240232	421
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.646226848240232	-1.634719473448437	403
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.634719473448437	-1.6232120986566416	374
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.6232120986566416	-1.6117047238648463	392
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.6117047238648463	-1.6001973490730512	382
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.6001973490730512	-1.588689974281256	318
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.588689974281256	-1.5771825994894608	346
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.5771825994894608	-1.5656752246976655	325
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.5656752246976655	-1.5541678499058702	265
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.5541678499058702	-1.5426604751140751	265
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.5426604751140751	-1.53115310032228	232
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.53115310032228	-1.5196457255304847	225
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.5196457255304847	-1.5081383507386894	200
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.5081383507386894	-1.496630975946894	174
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.496630975946894	-1.485123601155099	154
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.485123601155099	-1.473616226363304	151
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.473616226363304	-1.4621088515715086	118
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.4621088515715086	-1.4506014767797133	96
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.4506014767797133	-1.439094101987918	92
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.439094101987918	-1.427586727196123	51
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.427586727196123	-1.4160793524043278	67
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.4160793524043278	-1.4045719776125325	55
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.4045719776125325	-1.3930646028207372	50
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.3930646028207372	-1.381557228028942	36
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.381557228028942	-1.3700498532371468	46
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.3700498532371468	-1.3585424784453517	32
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.3585424784453517	-1.3470351036535564	41
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.3470351036535564	-1.335527728861761	32
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.335527728861761	-1.324020354069966	30
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.324020354069966	-1.312512979278171	37
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.312512979278171	-1.3010056044863756	36
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.3010056044863756	-1.2894982296945803	34
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.2894982296945803	-1.277990854902785	18
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.277990854902785	-1.2664834801109899	25
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.2664834801109899	-1.2549761053191948	28
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.2549761053191948	-1.2434687305273995	17
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.2434687305273995	-1.2319613557356042	19
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.2319613557356042	-1.220453980943809	16
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.220453980943809	-1.2089466061520138	23
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.2089466061520138	-1.1974392313602187	14
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.1974392313602187	-1.1859318565684234	13
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.1859318565684234	-1.174424481776628	14
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.174424481776628	-1.162917106984833	13
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.162917106984833	-1.1514097321930377	7
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.1514097321930377	-1.1399023574012426	6
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.1399023574012426	-1.1283949826094473	12
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.1283949826094473	-1.116887607817652	5
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.116887607817652	-1.1053802330258569	2
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.1053802330258569	-1.0938728582340616	4
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.0938728582340616	-1.0823654834422665	0
rg03_theta12p490_foilpm8	-8.0	dense_half	-1.0823654834422665	-1.0708581086504712	0
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.221595587829993	-2.2100882130381976	0
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.2100882130381976	-2.1985808382464023	0
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.1985808382464023	-2.1870734634546074	1
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.1870734634546074	-2.175566088662812	5
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.175566088662812	-2.164058713871017	6
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.164058713871017	-2.1525513390792215	7
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.1525513390792215	-2.141043964287426	13
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.141043964287426	-2.1295365894956313	15
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.1295365894956313	-2.118029214703836	19
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.118029214703836	-2.1065218399120407	18
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.1065218399120407	-2.0950144651202454	31
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.0950144651202454	-2.0835070903284505	28
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.0835070903284505	-2.071999715536655	39
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.071999715536655	-2.06049234074486	47
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.06049234074486	-2.0489849659530646	67
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.0489849659530646	-2.0374775911612693	69
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.0374775911612693	-2.0259702163694744	123
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.0259702163694744	-2.014462841577679	131
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.014462841577679	-2.0029554667858838	145
rg03_theta12p490_foilpm8	-8.0	outer_core	-2.0029554667858838	-1.9914480919940885	164
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.9914480919940885	-1.9799407172022934	174
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.9799407172022934	-1.968433342410498	195
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.968433342410498	-1.956925967618703	216
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.956925967618703	-1.9454185928269077	208
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.9454185928269077	-1.9339112180351123	231
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.9339112180351123	-1.9224038432433173	256
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.9224038432433173	-1.9108964684515222	312
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.9108964684515222	-1.8993890936597269	339
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.8993890936597269	-1.8878817188679315	347
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.8878817188679315	-1.8763743440761365	395
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.8763743440761365	-1.8648669692843411	380
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.8648669692843411	-1.853359594492546	384
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.853359594492546	-1.8418522197007507	429
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.8418522197007507	-1.8303448449089554	428
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.8303448449089554	-1.8188374701171603	446
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.8188374701171603	-1.807330095325365	459
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.807330095325365	-1.79582272053357	467
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.79582272053357	-1.7843153457417746	446
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.7843153457417746	-1.7728079709499793	453
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.7728079709499793	-1.7613005961581842	531
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.7613005961581842	-1.749793221366389	497
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.749793221366389	-1.7382858465745938	469
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.7382858465745938	-1.7267784717827985	468
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.7267784717827985	-1.7152710969910032	497
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.7152710969910032	-1.7037637221992081	478
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.7037637221992081	-1.692256347407413	464
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.692256347407413	-1.6807489726156177	440
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.6807489726156177	-1.6692415978238224	421
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.6692415978238224	-1.657734223032027	467
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.657734223032027	-1.646226848240232	415
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.646226848240232	-1.634719473448437	417
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.634719473448437	-1.6232120986566416	390
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.6232120986566416	-1.6117047238648463	351
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.6117047238648463	-1.6001973490730512	355
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.6001973490730512	-1.588689974281256	331
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.588689974281256	-1.5771825994894608	325
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.5771825994894608	-1.5656752246976655	302
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.5656752246976655	-1.5541678499058702	260
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.5541678499058702	-1.5426604751140751	253
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.5426604751140751	-1.53115310032228	235
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.53115310032228	-1.5196457255304847	222
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.5196457255304847	-1.5081383507386894	230
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.5081383507386894	-1.496630975946894	187
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.496630975946894	-1.485123601155099	156
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.485123601155099	-1.473616226363304	121
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.473616226363304	-1.4621088515715086	135
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.4621088515715086	-1.4506014767797133	122
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.4506014767797133	-1.439094101987918	107
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.439094101987918	-1.427586727196123	103
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.427586727196123	-1.4160793524043278	66
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.4160793524043278	-1.4045719776125325	68
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.4045719776125325	-1.3930646028207372	63
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.3930646028207372	-1.381557228028942	46
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.381557228028942	-1.3700498532371468	40
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.3700498532371468	-1.3585424784453517	39
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.3585424784453517	-1.3470351036535564	33
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.3470351036535564	-1.335527728861761	38
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.335527728861761	-1.324020354069966	29
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.324020354069966	-1.312512979278171	24
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.312512979278171	-1.3010056044863756	31
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.3010056044863756	-1.2894982296945803	25
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.2894982296945803	-1.277990854902785	24
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.277990854902785	-1.2664834801109899	16
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.2664834801109899	-1.2549761053191948	20
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.2549761053191948	-1.2434687305273995	14
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.2434687305273995	-1.2319613557356042	15
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.2319613557356042	-1.220453980943809	20
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.220453980943809	-1.2089466061520138	17
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.2089466061520138	-1.1974392313602187	22
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.1974392313602187	-1.1859318565684234	15
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.1859318565684234	-1.174424481776628	9
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.174424481776628	-1.162917106984833	9
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.162917106984833	-1.1514097321930377	6
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.1514097321930377	-1.1399023574012426	8
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.1399023574012426	-1.1283949826094473	8
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.1283949826094473	-1.116887607817652	10
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.116887607817652	-1.1053802330258569	4
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.1053802330258569	-1.0938728582340616	3
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.0938728582340616	-1.0823654834422665	0
rg03_theta12p490_foilpm8	-8.0	outer_core	-1.0823654834422665	-1.0708581086504712	0
rg03_theta12p490_foilpm8	-8.0	shoulders	-2.221595587829993	-2.2100882130381976	0
rg03_theta12p490_foilpm8	-8.0	shoulders	-2.2100882130381976	-2.1985808382464023	0
rg03_theta12p490_foilpm8	-8.0	shoulders	-2.1985808382464023	-2.1870734634546074	2
rg03_theta12p490_foilpm8	-8.0	shoulders	-2.1870734634546074	-2.175566088662812	9
rg03_theta12p490_foilpm8	-8.0	shoulders	-2.175566088662812	-2.164058713871017	5
rg03_theta12p490_foilpm8	-8.0	shoulders	-2.164058713871017	-2.1525513390792215	11
rg03_theta12p490_foilpm8	-8.0	shoulders	-2.1525513390792215	-2.141043964287426	10
rg03_theta12p490_foilpm8	-8.0	shoulders	-2.141043964287426	-2.1295365894956313	11
rg03_theta12p490_foilpm8	-8.0	shoulders	-2.1295365894956313	-2.118029214703836	16
